FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20180112,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,192820.00,69866.00,240,9.00,268686.00,20230811
20180112,NCMV,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,CMAC HUANCAYO,CMAC,75000.00,26208.33,180,10.80,115208.33,20230811
20180112,NCMV,ICA,ICA,ICA,110101,CMAC HUANCAYO,CMAC,131500.00,16000.00,180,11.62,160000.00,20230811
20180112,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,BANBIF,BANCO,144100.00,17400.00,120,9.30,174000.00,20230811
20180112,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,178277.00,33810.00,180,9.80,218087.00,20230811
20180112,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,199676.65,35930.35,240,9.00,241607.00,20230811
20180112,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,137217.00,29377.00,240,10.00,179094.00,20230811
20180112,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,CREDITO,BANCO,206294.17,26617.00,180,9.00,245100.00,20230811
20180112,NCMV,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,139955.50,16939.50,180,9.50,169395.00,20230811
20180112,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,106500.00,21000.00,240,10.80,140000.00,20230811
20180112,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,CMAC HUANCAYO,CMAC,122500.00,55000.00,120,9.99,190000.00,20230811
20180112,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,187290.41,70634.49,240,9.00,263924.90,20230811
20180112,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANCO PICHINCHA,BANCO,238000.00,102000.00,240,9.50,340000.00,20230811
20180112,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,278640.00,30960.00,240,9.00,309600.00,20230811
20180112,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,348840.00,38760.00,240,9.00,387600.00,20230811
20180112,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,196720.50,22524.50,240,9.25,225245.00,20230811
20180115,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,287696.88,71924.22,240,9.59,359621.10,20230811
20180115,FCTP,ANCASH,SANTA,NUEVO CHIMBOTE,021809,FINANCIERA TFC,FINANCIERA,35150.00,10450.00,120,14.50,77000.00,20230811
20180115,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,50500.00,34500.00,72,10.80,99000.00,20230811
20180115,NCMV,ICA,ICA,ICA,110101,CMAC HUANCAYO,CMAC,110000.00,38000.00,180,12.99,160500.00,20230811
20180115,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,87500.00,45000.00,180,10.80,145000.00,20230811
20180115,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,FINANCIERA TFC,FINANCIERA,58266.00,38334.00,120,13.50,110600.00,20230811
20180115,NCMV,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,144507.20,25000.00,168,10.65,182000.00,20230811
20180115,NCMV,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,61168.05,20000.00,240,11.25,95165.00,20230811
20180115,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,FINANCIERA TFC,FINANCIERA,77676.00,33824.00,120,13.50,124000.00,20230811
20180115,NCMV,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,36814.80,45500.00,204,10.95,95165.00,20230811
20180115,FCTP,ICA,ICA,SUBTANJALLA,110112,FINANCIERA TFC,FINANCIERA,34054.99,3445.01,180,14.50,68900.00,20230811
20180116,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,INTERBANK,BANCO,103395.79,35104.21,120,9.50,151000.00,20230811
20180116,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,84250.00,40000.00,192,10.30,136750.00,20230811
20180116,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,87500.00,30000.00,120,10.30,130000.00,20230811
20180116,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,106075.00,13175.00,120,10.30,131750.00,20230811
20180116,NCMV,LIMA,LIMA,LURIGANCHO,150118,EDPYME MICASITA,EDPYME,101374.60,49297.40,132,11.50,163172.00,20230811
20180117,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,46040.00,25000.00,120,10.10,85040.00,20230811
20180117,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,55000.00,30000.00,120,10.80,99000.00,20230811
20180117,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,56232.75,28767.25,120,10.80,99000.00,20230811
20180117,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,28790.00,29000.00,60,13.99,74790.00,20230811
20180117,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,108650.00,13600.00,168,9.99,134750.00,20230811
20180117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,57000.00,16500.00,228,10.30,87500.00,20230811
20180117,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,INTERBANK,BANCO,91750.00,11750.00,180,10.00,117500.00,20230811
20180117,NCMV,LIMA,LIMA,LIMA,150101,SCOTIABANK,BANCO,91300.00,11700.00,120,10.25,117000.00,20230811
20180117,NCMV,CALLAO,CALLAO,VENTANILLA,070106,EDPYME MICASITA,EDPYME,115000.00,22500.00,228,11.50,150000.00,20230811
20180117,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,324000.00,36000.00,239,9.00,360000.00,20230811
20180117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,65200.00,8800.00,180,10.30,88000.00,20230811
20180117,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,290800.00,72700.00,240,9.59,363500.00,20230811
20180117,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,279000.00,31000.00,240,10.35,310000.00,20230811
20180117,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,220280.00,56570.00,240,9.75,282850.00,20230811
20180118,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,50935.63,21054.37,84,13.99,85990.00,20230811
20180118,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,255521.00,87679.00,240,9.50,343200.00,20230811
20180118,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,87500.00,45000.00,180,10.80,145000.00,20230811
20180118,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,92500.00,40000.00,180,9.99,145000.00,20230811
20180118,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,35000.00,38000.00,180,10.30,87000.00,20230811
20180118,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,139100.00,34084.53,228,10.00,185684.53,20230811
20180118,NCMV,AREQUIPA,AREQUIPA,MIRAFLORES,040110,INTERBANK,BANCO,124250.00,15750.00,240,9.99,152500.00,20230811
20180118,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,142022.10,19185.00,228,10.00,173700.00,20230811
20180118,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,FINANCIERA TFC,FINANCIERA,91615.00,13385.00,108,13.50,119000.00,20230811
20180118,NCMV,ICA,ICA,LOS AQUIJES,110103,FINANCIERA TFC,FINANCIERA,33500.00,20500.00,108,13.50,70000.00,20230811
20180118,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,FINANCIERA TFC,FINANCIERA,74005.00,21995.00,108,13.50,110000.00,20230811
20180118,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,64750.00,8750.00,228,10.30,87500.00,20230811
20180118,NCMV,ICA,CHINCHA,SUNAMPE,110210,BANBIF,BANCO,94300.00,20000.00,108,9.50,126800.00,20230811
20180118,NCMV,ICA,ICA,LA TINGUINIA,110102,BANBIF,BANCO,158500.00,19000.00,228,10.50,190000.00,20230811
20180118,NCMV,LIMA,LIMA,LURIGANCHO,150118,BANBIF,BANCO,133299.00,16200.00,204,9.90,161999.00,20230811
20180118,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,CMAC HUANCAYO,CMAC,147500.00,30000.00,120,9.99,190000.00,20230811
20180118,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,106750.00,13250.00,180,10.30,132500.00,20230811
20180118,NCMV,LIMA,LIMA,LA VICTORIA,150115,CMAC HUANCAYO,CMAC,98000.00,39500.00,240,9.99,150000.00,20230811
20180118,NCMV,ICA,CHINCHA,SUNAMPE,110210,BANBIF,BANCO,97120.00,12180.00,240,10.00,121800.00,20230811
20180119,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,FINANCIERA TFC,FINANCIERA,84388.21,20611.79,120,13.50,119000.00,20230811
20180119,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,FINANCIERA TFC,FINANCIERA,82978.00,13022.00,120,13.50,110000.00,20230811
20180119,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA TFC,FINANCIERA,71500.00,10000.00,240,12.90,94000.00,20230811
20180119,NCMV,ANCASH,SANTA,NUEVO CHIMBOTE,021809,FINANCIERA TFC,FINANCIERA,86500.00,11000.00,240,13.50,110000.00,20230811
20180119,NCMV,CAJAMARCA,JAEN,JAEN,060801,INTERBANK,BANCO,47800.00,7200.00,240,10.00,72000.00,20230811
20180119,NCMV,LIMA,CANIETE,SAN VICENTE DE CANIETE,150501,CMAC HUANCAYO,CMAC,99500.00,40500.00,180,9.99,140000.00,20230811
20180119,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,126100.00,15400.00,120,9.99,154000.00,20230811
20180119,NCMV,CAJAMARCA,JAEN,JAEN,060801,SCOTIABANK,BANCO,80000.00,27500.00,180,10.25,121500.00,20230811
20180119,NCMV,LIMA,LIMA,LA VICTORIA,150115,SCOTIABANK,BANCO,80500.00,37000.00,240,10.25,130000.00,20230811
20180119,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,98250.00,50000.00,120,9.99,160750.00,20230811
20180119,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,70489.06,62010.94,120,10.80,145000.00,20230811
20180119,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,75647.00,46603.00,204,10.30,134750.00,20230811
20180119,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,328440.00,57960.00,240,10.00,386400.00,20230811
20180119,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,360454.90,40106.10,240,10.01,400561.00,20230811
20180119,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,47800.00,16200.00,240,10.33,81000.00,20230811
20180119,FCTP,LA LIBERTAD,TRUJILLO,SALAVERRY,130109,CMAC SULLANA,CMAC,35074.00,11526.00,84,20.00,79000.00,20230811
20180122,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,345432.42,38382.00,240,10.10,383814.42,20230811
20180122,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,55000.00,30000.00,240,10.80,99000.00,20230811
20180122,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,301490.55,33498.95,240,9.00,334989.50,20230811
20180122,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CMAC HUANCAYO,CMAC,87500.00,100805.92,120,13.99,200805.92,20230811
20180122,NCMV,LIMA,LIMA,PUENTE PIEDRA,150125,BANBIF,BANCO,73168.00,57500.00,120,11.00,143168.00,20230811
20180122,NCMV,ICA,ICA,ICA,110101,BANBIF,BANCO,148600.00,17900.00,240,10.50,179000.00,20230811
20180122,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANBIF,BANCO,75900.00,10000.00,240,11.00,99900.00,20230811
20180122,NCMV,LIMA,LIMA,CARABAYLLO,150106,FINANCIERA EFECTIVA S. A,FINANCIERA,70000.00,31000.00,180,10.50,115000.00,20230811
20180122,NCMV,LIMA,LIMA,ATE,150103,INTERBANK,BANCO,212720.60,33500.00,240,9.80,248592.00,20230811
20180123,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CMAC HUANCAYO,CMAC,97968.00,72531.29,120,10.69,182999.29,20230811
20180123,FCTP,ICA,PISCO,INDEPENDENCIA,110504,CMAC HUANCAYO,CMAC,25800.00,1800.00,120,17.25,60000.00,20230811
20180123,FCTP,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,33350.00,9250.00,120,13.50,75000.00,20230811
20180123,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,50000.00,14000.00,240,10.30,81000.00,20230811
20180123,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,62500.00,8500.00,240,10.30,85000.00,20230811
20180123,NCMV,LIMA,LIMA,LURIN,150119,FINANCIERA TFC,FINANCIERA,90750.00,40000.00,240,12.90,141750.00,20230811
20180123,FCTP,ICA,ICA,LA TINGUINIA,110102,FINANCIERA TFC,FINANCIERA,38350.00,7750.00,180,14.50,77500.00,20230811
20180123,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,43000.00,30000.00,240,10.30,87000.00,20230811
20180123,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,75291.00,9924.00,240,10.50,99215.00,20230811
20180123,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,257275.20,110260.80,240,9.00,367536.00,20230811
20180123,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,311059.00,42405.00,240,9.76,353464.00,20230811
20180123,FCTP,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,35100.00,7500.00,144,13.50,75000.00,20230811
20180123,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,58100.00,9000.00,240,11.50,81100.00,20230811
20180123,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,89500.00,11500.00,240,10.30,115000.00,20230811
20180124,FCTP,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,38850.00,3750.00,180,14.00,75000.00,20230811
20180124,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,FINANCIERA TFC,FINANCIERA,49600.00,7400.00,240,13.50,74000.00,20230811
20180124,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,115616.75,14235.00,144,10.00,142346.00,20230811
20180124,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,82040.00,11000.00,180,10.60,107040.00,20230811
20180124,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,151417.45,28582.55,240,10.00,192500.00,20230811
20180124,FCTP,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,BANCO PICHINCHA,BANCO,35100.00,7500.00,180,13.50,75000.00,20230811
20180124,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANCO PICHINCHA,BANCO,117500.00,40000.00,132,10.00,170000.00,20230811
20180124,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,95300.00,46200.00,240,10.30,154000.00,20230811
20180124,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,71716.00,9524.00,240,10.30,95240.00,20230811
20180124,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,125200.00,15300.00,240,10.50,153000.00,20230811
20180124,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,BANCO PICHINCHA,BANCO,94000.00,12000.00,120,10.30,120000.00,20230811
20180124,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,130364.40,17235.60,240,10.40,160100.00,20230811
20180124,NCMV,AREQUIPA,AREQUIPA,MIRAFLORES,040110,INTERBANK,BANCO,142300.00,17200.00,132,9.99,172000.00,20230811
