FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20200116,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,317592.23,81780.00,240,8.10,408900.00,20230811
20200116,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,366116.50,41900.00,180,7.00,419000.00,20230811
20200116,NCMV,LIMA,LIMA,LOS OLIVOS,150117,CREDITO,BANCO,215200.00,55400.00,240,9.50,277000.00,20230811
20200116,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,244262.14,50000.00,240,7.50,307990.00,20230811
20200116,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,167200.00,43400.00,240,9.50,217000.00,20230811
20200116,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,79596.15,10820.00,180,8.20,108200.00,20230811
20200116,NCMV,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,144539.53,22460.47,180,9.35,180000.00,20230811
20200116,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,118884.62,38260.00,240,8.80,174900.00,20230811
20200116,NCMV,LIMA,LIMA,EL AGUSTINO,150111,CREDITO,BANCO,165330.00,31470.00,180,8.65,209800.00,20230811
20200116,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CMAC HUANCAYO,CMAC,30000.00,36400.00,96,10.80,84100.00,20230811
20200116,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,131000.00,16000.00,240,9.99,160000.00,20230811
20200116,NCMV,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,INTERBANK,BANCO,124053.20,22953.00,240,9.30,160000.00,20230811
20200116,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,INTERBANK,BANCO,83150.00,17250.00,120,10.80,115000.00,20230811
20200116,NCMV,ANCASH,SANTA,CHIMBOTE,021801,SCOTIABANK,BANCO,85826.92,11540.00,180,8.50,115400.00,20230811
20200116,FCTP,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,61400.00,8500.00,120,13.99,103500.00,20230811
20200116,NCMV,CALLAO,CALLAO,BELLAVISTA,070102,INTERBANK,BANCO,201060.91,37316.26,240,7.60,250809.00,20230811
20200117,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,345582.52,39550.00,240,7.10,395500.00,20230811
20200117,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,292909.68,33521.89,240,8.60,335218.86,20230811
20200117,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,156041.45,19475.00,240,8.00,194750.00,20230811
20200117,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,357553.40,40920.00,240,6.99,409200.00,20230811
20200117,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,231740.66,44907.12,240,7.70,290000.00,20230811
20200117,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,282932.04,32380.00,240,7.30,323800.00,20230811
20200117,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,71548.08,9890.00,180,8.50,98900.00,20230811
20200117,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,66915.38,21048.00,240,9.50,105240.00,20230811
20200117,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,41923.08,50000.00,120,9.90,108200.00,20230811
20200117,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,160388.35,19800.00,240,8.25,198000.00,20230811
20200117,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,365773.98,41860.80,240,6.99,418608.00,20230811
20200117,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,325800.00,36200.00,240,8.40,362000.00,20230811
20200117,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,227981.94,39268.60,216,7.97,280490.00,20230811
20200117,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,127692.31,16200.00,144,7.80,162000.00,20230811
20200117,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,217560.00,86840.00,240,8.50,310800.00,20230811
20200117,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,257864.08,34528.00,240,7.50,306528.00,20230811
20200117,NCMV,LIMA,LIMA,VILLA EL SALVADOR,150142,CREDITO,BANCO,94500.00,27500.00,240,10.80,135000.00,20230811
20200117,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,BANCO PICHINCHA,BANCO,152825.00,18425.00,180,10.00,184250.00,20230811
20200117,NCMV,AREQUIPA,ISLAY,MOLLENDO,040701,CREDITO,BANCO,77200.00,10200.00,240,9.65,102000.00,20230811
20200117,NCMV,ICA,PISCO,SAN ANDRES,110506,CMAC SULLANA,CMAC,68173.08,9500.00,120,10.50,95000.00,20230811
20200117,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,158291.26,19560.00,240,8.20,195600.00,20230811
20200117,NCMV,MOQUEGUA,ILO,ILO,180301,CMAC HUANCAYO,CMAC,59313.00,72687.00,120,10.80,145000.00,20230811
20200117,NCMV,MOQUEGUA,ILO,ILO,180301,CMAC HUANCAYO,CMAC,117500.00,14500.00,192,9.99,145000.00,20230811
20200117,NCMV,MOQUEGUA,ILO,ILO,180301,CMAC HUANCAYO,CMAC,117500.00,14500.00,180,9.99,145000.00,20230811
20200117,NCMV,MOQUEGUA,ILO,ILO,180301,CMAC HUANCAYO,CMAC,61630.40,70369.60,180,10.80,145000.00,20230811
20200117,NCMV,MOQUEGUA,ILO,ILO,180301,CMAC HUANCAYO,CMAC,62368.00,69632.00,180,12.05,145000.00,20230811
20200117,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,123117.00,23883.00,180,9.99,160000.00,20230811
20200117,NCMV,CALLAO,CALLAO,CALLAO,070101,SCOTIABANK,BANCO,57990.00,8410.00,240,11.00,84100.00,20230811
20200117,NCMV,ANCASH,SANTA,NUEVO CHIMBOTE,021809,SCOTIABANK,BANCO,49800.00,7500.00,240,11.00,75000.00,20230811
20200117,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,BANCO PICHINCHA,BANCO,110120.00,13680.00,240,10.00,136800.00,20230811
20200117,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANCO PICHINCHA,BANCO,231456.31,27200.00,240,7.00,272000.00,20230811
20200120,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANCO PICHINCHA,BANCO,219911.45,56577.86,240,9.50,282889.31,20230811
20200120,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,352834.95,40380.00,240,6.99,403800.00,20230811
20200120,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,107644.23,53550.00,240,8.20,178500.00,20230811
20200121,NCMV,ANCASH,SANTA,CHIMBOTE,021801,BANCO PICHINCHA,BANCO,148502.91,18440.00,180,9.00,184398.00,20230811
20200121,NCMV,CALLAO,CALLAO,CALLAO,070101,BANCO PICHINCHA,BANCO,163796.15,20372.00,240,8.80,203720.00,20230811
20200121,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,76826.92,10500.00,207,8.50,105000.00,20230811
20200121,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CONTINENTAL,BANCO,289336.80,72334.20,240,9.70,361671.00,20230811
20200121,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,139922.33,39280.00,120,8.20,196400.00,20230811
20200121,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,146860.00,49940.00,180,9.80,209800.00,20230811
20200121,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,79596.15,10820.00,180,8.25,108200.00,20230811
20200121,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,66915.38,21048.00,120,9.60,105240.00,20230811
20200121,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,313986.41,35934.00,240,7.10,359340.00,20230811
20200121,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,210600.00,24111.11,180,9.40,241111.11,20230811
20200121,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,308805.83,56130.00,240,7.10,374200.00,20230811
20200121,NCMV,LIMA,LIMA,ATE,150103,BANBIF,BANCO,136057.69,28500.00,240,7.50,183000.00,20230811
20200121,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,BANBIF,BANCO,114744.81,35259.40,240,7.79,167594.00,20230811
20200121,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,73451.92,10110.00,180,8.50,101100.00,20230811
20200121,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,71548.08,9890.00,240,9.50,98900.00,20230811
20200121,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,151291.75,28769.50,240,8.00,197600.00,20230811
20200121,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,254915.73,29884.80,240,7.50,298848.00,20230811
20200121,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,309542.77,79710.00,240,8.10,398539.05,20230811
20200121,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,166291.26,34520.00,240,8.00,212200.00,20230811
20200121,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,223212.43,59077.20,240,8.53,295386.00,20230811
20200121,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,180951.46,21420.00,240,8.00,214200.00,20230811
20200121,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,222694.59,69000.00,156,7.70,304775.43,20230811
20200121,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,260291.26,30500.00,240,7.50,305000.00,20230811
20200121,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,314485.44,80980.00,240,8.10,404900.00,20230811
20200121,NCMV,LIMA,LIMA,SAN MIGUEL,150136,INTERBANK,BANCO,330016.50,40600.00,240,8.00,380500.00,20230811
20200121,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,377640.00,41960.00,240,9.59,419600.00,20230811
20200121,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,253300.97,29700.00,240,8.40,297000.00,20230811
20200121,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,SCOTIABANK,BANCO,125096.15,15900.00,180,7.50,159000.00,20230811
20200121,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,162099.45,20175.00,240,8.00,201750.00,20230811
20200121,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,144027.20,34481.20,240,7.50,193700.00,20230811
20200121,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,158791.21,19580.00,240,8.00,195800.00,20230811
20200121,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,131545.01,30000.00,240,8.00,179800.00,20230811
