FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20190110,NCMV,JUNIN,CHANCHAMAYO,SAN RAMON,120305,CMAC HUANCAYO,CMAC,45600.00,63044.40,60,10.80,123044.40,20230811
20190110,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,48260.00,16200.00,66,13.99,81960.00,20230811
20190110,NCMV,ICA,ICA,ICA,110101,CMAC HUANCAYO,CMAC,113900.00,25200.00,180,9.99,152000.00,20230811
20190110,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,69600.00,15000.00,240,10.80,99000.00,20230811
20190110,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,45100.00,87000.00,61,10.80,145000.00,20230811
20190110,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,125869.20,15418.80,240,9.99,154188.00,20230811
20190110,NCMV,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,CMAC HUANCAYO,CMAC,99000.00,42873.72,120,10.69,154773.72,20230811
20190110,NCMV,JUNIN,CHUPACA,HUAMANCACA CHICO,120905,CMAC HUANCAYO,CMAC,51893.20,31052.74,120,13.99,97345.94,20230811
20190110,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,87090.00,45000.00,180,10.25,144990.00,20230811
20190110,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,349808.40,38867.60,240,10.10,388676.00,20230811
20190110,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,BANCO PICHINCHA,BANCO,147100.00,40000.00,240,9.80,200000.00,20230811
20190110,NCMV,LIMA,LIMA,SAN MARTIN DE PORRES,150135,INTERBANK,BANCO,119006.95,30000.00,180,9.75,160050.00,20230811
20190110,NCMV,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,161459.97,20165.00,240,8.40,200975.00,20230811
20190110,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,267909.90,68986.80,240,8.10,344934.00,20230811
20190110,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,287109.83,32858.13,240,7.00,328581.26,20230811
20190110,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,207572.82,39212.13,240,7.65,259212.13,20230811
20190110,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,281600.00,70400.00,180,10.15,352000.00,20230811
20190110,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,137692.31,39025.00,240,7.15,195125.00,20230811
20190110,NCMV,LORETO,MAYNAS,PUNCHANA,160108,CREDITO,BANCO,80600.00,24000.00,204,9.10,119000.00,20230811
20190110,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,CREDITO,BANCO,66440.10,27255.30,240,10.70,110753.00,20230811
20190110,NCMV,ICA,ICA,LA TINGUINIA,110102,BANBIF,BANCO,131050.14,16580.00,120,8.00,165772.15,20230811
20190110,NCMV,LIMA,LIMA,ATE,150103,BANBIF,BANCO,100096.15,60000.00,240,8.35,177000.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,59230.77,20000.00,120,8.50,96000.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,96009.62,32500.00,240,8.50,145250.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,121730.77,30250.00,120,9.50,169750.00,20230811
20190111,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,EDPYME MICASITA,EDPYME,92163.37,33000.10,240,8.50,141750.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,113293.27,14525.00,240,8.50,145250.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,70096.15,9700.00,240,8.50,97000.00,20230811
20190111,NCMV,LIMA,LIMA,EL AGUSTINO,150111,EDPYME MICASITA,EDPYME,99695.00,48255.00,180,10.00,160850.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,58461.54,18800.00,240,8.64,94000.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,111300.00,13800.00,240,8.49,138000.00,20230811
20190111,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,89000.00,10000.00,180,10.80,99000.00,20230811
20190111,NCMV,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,CREDITO,BANCO,349010.00,61590.00,240,9.00,410600.00,20230811
20190111,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,217387.00,24843.00,240,9.00,248430.00,20230811
20190111,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,221862.59,25341.00,240,9.50,253403.59,20230811
20190111,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,253620.00,39980.00,240,9.45,299800.00,20230811
20190111,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,300848.00,77087.00,180,10.10,377935.00,20230811
20190111,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,213800.00,40000.00,240,9.50,260000.00,20230811
20190111,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,214902.25,24852.75,240,9.50,245955.00,20230811
20190111,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,138419.64,24640.36,180,9.00,175960.00,20230811
20190111,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,171870.00,20530.00,240,9.15,205300.00,20230811
20190111,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,160359.75,30575.25,240,9.30,203835.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,74375.00,55000.00,108,8.50,145250.00,20230811
20190111,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,69230.77,9600.00,240,8.50,96000.00,20230811
20190111,NCMV,ICA,ICA,SUBTANJALLA,110112,BANCO PICHINCHA,BANCO,113736.73,32000.00,240,8.50,163186.20,20230811
20190111,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,BANCO PICHINCHA,BANCO,99811.50,12523.50,240,10.30,125235.00,20230811
20190111,FCTP,LAMBAYEQUE,CHICLAYO,PICSI,140111,EDPYME MICASITA,EDPYME,20700.00,5200.00,120,15.95,59100.00,20230811
20190111,NCMV,LIMA,LIMA,ATE,150103,BANBIF,BANCO,135510.58,22169.00,240,7.90,176000.00,20230811
20190114,FCTP,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,35190.00,7600.00,240,17.25,75990.00,20230811
20190114,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,CMAC HUANCAYO,CMAC,38000.00,151014.98,240,10.23,201914.98,20230811
20190114,NCMV,JUNIN,CHUPACA,HUAMANCACA CHICO,120905,CMAC HUANCAYO,CMAC,263800.00,33946.12,180,9.99,303946.12,20230811
20190114,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,CMAC HUANCAYO,CMAC,235000.00,58800.00,168,11.80,300000.00,20230811
20190114,NCMV,ICA,ICA,ICA,110101,CMAC HUANCAYO,CMAC,111000.00,30388.00,204,9.99,154288.00,20230811
20190114,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,149100.00,18000.00,180,9.99,180000.00,20230811
20190114,NCMV,PASCO,OXAPAMPA,OXAPAMPA,190301,CMAC HUANCAYO,CMAC,85500.00,11100.00,240,12.05,111000.00,20230811
20190114,NCMV,ICA,ICA,ICA,110101,CMAC HUANCAYO,CMAC,117503.00,21597.00,240,10.23,152000.00,20230811
20190114,NCMV,PASCO,OXAPAMPA,OXAPAMPA,190301,CMAC HUANCAYO,CMAC,56480.00,8220.00,96,12.05,82200.00,20230811
20190114,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,98500.00,30000.00,180,9.99,141400.00,20230811
20190114,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,143718.69,18040.00,240,8.10,180400.00,20230811
20190114,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,116601.95,33540.00,180,8.20,167700.00,20230811
20190114,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CONTINENTAL,BANCO,102100.00,35000.00,240,9.30,150000.00,20230811
20190114,NCMV,LIMA,LIMA,SURQUILLO,150141,BANBIF,BANCO,106620.00,85780.00,240,9.25,205300.00,20230811
20190114,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANBIF,BANCO,298141.17,34120.60,240,7.35,341206.00,20230811
20190114,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANBIF,BANCO,200360.00,64140.00,240,9.30,270700.00,20230811
20190114,FCTP,SAN MARTIN,SAN MARTIN,MORALES,220910,CMAC MAYNAS,CMAC,46000.00,3000.00,120,15.00,82200.00,20230811
20190115,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,218287.90,24943.10,204,9.80,249431.00,20230811
20190115,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,207100.00,23700.00,240,9.60,237000.00,20230811
20190115,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,230800.00,45000.00,240,9.60,282000.00,20230811
20190115,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,327600.00,36400.00,240,9.00,364000.00,20230811
20190115,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,248365.00,28285.00,240,10.60,282850.00,20230811
20190115,NCMV,PIURA,PIURA,PIURA,200101,CREDITO,BANCO,122839.80,15082.20,180,10.28,150822.00,20230811
20190115,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,156735.92,30482.00,180,8.60,204820.00,20230811
20190115,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,104600.00,19500.00,180,10.56,137000.00,20230811
20190115,NCMV,LIMA,LIMA,COMAS,150110,INTERBANK,BANCO,101406.51,12950.00,240,8.50,129500.00,20230811
20190115,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,162870.00,19530.00,120,9.70,195300.00,20230811
20190115,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,144067.20,17440.00,240,9.60,174400.00,20230811
20190115,NCMV,ICA,ICA,SUBTANJALLA,110112,FINANCIERA TFC,FINANCIERA,99848.27,12763.36,180,12.00,127633.56,20230811
20190115,NCMV,LIMA,LIMA,LURIN,150119,FINANCIERA TFC,FINANCIERA,45400.00,50000.00,180,12.90,108000.00,20230811
20190115,FCTP,LIMA,BARRANCA,BARRANCA,150201,FINANCIERA TFC,FINANCIERA,15068.00,7100.00,60,14.90,71000.00,20230811
20190116,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,148047.90,17883.10,240,9.70,178831.00,20230811
20190116,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,189795.19,82823.00,120,7.50,286410.00,20230811
20190116,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,60000.00,263640.00,144,10.80,323640.00,20230811
20190116,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,346500.00,38500.00,240,10.40,385000.00,20230811
20190116,NCMV,LIMA,LIMA,COMAS,150110,CREDITO,BANCO,304165.05,34810.00,240,6.90,348100.00,20230811
20190116,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,231979.34,27237.64,240,6.90,272376.36,20230811
20190116,NCMV,TACNA,TACNA,CRNEL. GREGORIO ALBARRACIN LANCHIPA,230110,CMAC TACNA,CMAC,237800.00,43000.00,180,9.50,287000.00,20230811
20190116,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,156769.57,30915.34,120,8.75,205288.00,20230811
20190116,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,119400.00,14700.00,240,10.90,147000.00,20230811
20190116,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,106968.00,51372.00,120,10.25,171240.00,20230811
20190116,NCMV,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,35190.00,17300.00,120,9.60,69990.00,20230811
20190116,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,104423.08,13500.00,240,8.50,135000.00,20230811
20190116,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,69230.77,9600.00,204,8.50,96000.00,20230811
20190116,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,54415.38,17748.00,180,9.50,88740.00,20230811
20190116,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,95544.23,12474.00,240,8.50,124740.00,20230811
20190116,FCTP,SAN MARTIN,SAN MARTIN,JUAN GUERRA,220908,EDPYME MICASITA,EDPYME,38800.00,8000.00,120,15.00,80000.00,20230811
20190116,FCTP,SAN MARTIN,SAN MARTIN,JUAN GUERRA,220908,EDPYME MICASITA,EDPYME,29800.00,7000.00,120,15.00,70000.00,20230811
20190117,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,206116.50,75800.00,240,6.90,294300.00,20230811
20190117,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,312000.00,48000.00,180,9.00,360000.00,20230811
20190117,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,208898.54,39064.50,240,6.90,260430.00,20230811
20190117,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,206172.50,37477.50,180,10.60,249850.00,20230811
20190117,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,223912.00,57528.00,240,9.00,287640.00,20230811
20190117,NCMV,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,CREDITO,BANCO,126600.00,15500.00,240,11.80,155000.00,20230811
20190117,NCMV,LIMA,LIMA,CHORRILLOS,150108,BANCO PICHINCHA,BANCO,125171.54,15897.60,240,8.30,158976.00,20230811
20190117,NCMV,LIMA,LIMA,ATE,150103,BANCO PICHINCHA,BANCO,162483.00,19487.00,240,9.50,194870.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,96153.85,35000.00,240,10.00,147900.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,112860.58,14475.00,180,8.50,144750.00,20230811
20190117,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,BANCO PICHINCHA,BANCO,80000.00,108600.00,120,10.00,201500.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,68486.54,9514.00,192,8.50,95140.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,106298.08,21800.00,120,9.50,145250.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,75928.85,10374.00,192,8.50,103740.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,54423.08,25000.00,120,8.50,96000.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,89230.77,12000.00,240,8.75,119200.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,89819.71,35437.50,240,9.00,141750.00,20230811
20190117,NCMV,SAN MARTIN,SAN MARTIN,MORALES,220910,EDPYME MICASITA,EDPYME,78630.00,26970.00,120,11.00,120000.00,20230811
20190117,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,65953.85,20748.00,180,9.50,103740.00,20230811
20190117,FCTP,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,EDPYME MICASITA,EDPYME,40473.00,2400.00,120,15.00,76073.00,20230811
20190118,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,328480.00,82120.00,240,9.90,410600.00,20230811
20190118,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,94771.00,43979.00,120,10.25,151650.00,20230811
20190118,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,185391.44,47898.00,120,9.00,239489.44,20230811
20190118,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,113100.00,14000.00,180,9.80,140000.00,20230811
20190118,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,143500.00,48600.00,240,10.05,205000.00,20230811
20190118,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,119100.00,20000.00,240,8.80,152000.00,20230811
20190118,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,349514.56,40000.00,240,6.90,400000.00,20230811
20190118,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,230004.95,42900.90,240,8.53,286006.00,20230811
20190118,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,293751.46,66571.00,240,6.90,369135.00,20230811
20190118,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,265736.09,61291.83,240,7.10,335000.00,20230811
20190118,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,326140.78,37325.00,240,7.15,373250.00,20230811
20190118,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,290503.40,33246.50,240,8.50,332465.00,20230811
20190118,NCMV,JUNIN,HUANCAYO,HUANCAYO,120101,CMAC HUANCAYO,CMAC,129100.00,28000.00,240,11.80,170000.00,20230811
20190118,NCMV,LORETO,MAYNAS,SAN JUAN BAUTISTA,160113,CMAC HUANCAYO,CMAC,56480.00,8220.00,60,13.95,82200.00,20230811
20190118,NCMV,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,80100.00,32000.00,240,17.25,125000.00,20230811
20190118,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,88600.00,43500.00,120,10.80,145000.00,20230811
20190118,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,74600.00,10000.00,240,10.80,99000.00,20230811
20190118,NCMV,LIMA,LIMA,CARABAYLLO,150106,CREDITO,BANCO,238700.00,102300.00,192,9.00,341000.00,20230811
20190118,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,234194.95,27491.20,240,7.86,274912.00,20230811
20190118,NCMV,ICA,ICA,ICA,110101,CMAC HUANCAYO,CMAC,123900.00,15200.00,180,10.03,152000.00,20230811
20190118,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,234291.38,27502.24,180,7.00,275022.36,20230811
20190118,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,255106.95,29034.10,240,9.00,290341.05,20230811
20190118,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,328480.00,82120.00,240,9.50,410600.00,20230811
20190118,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,161800.00,42000.00,240,8.80,210000.00,20230811
20190118,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,301351.46,34488.00,120,8.65,344880.00,20230811
20190118,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,249299.20,45088.10,240,9.20,300587.30,20230811
20190118,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,152832.60,29525.00,156,9.20,195250.00,20230811
20190118,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,156757.80,18850.00,240,9.50,188500.00,20230811
20190118,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,105322.56,52470.00,240,8.40,174900.00,20230811
20190118,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,128419.86,37000.00,96,8.40,183450.00,20230811
20190118,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,111840.00,13860.00,240,9.50,138600.00,20230811
20190118,NCMV,TACNA,TACNA,CRNEL. GREGORIO ALBARRACIN LANCHIPA,230110,CREDITO,BANCO,125250.00,15350.00,240,9.00,153500.00,20230811
20190118,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CREDITO,BANCO,120885.00,14865.00,120,9.50,148650.00,20230811
20190118,NCMV,LIMA,LIMA,CARABAYLLO,150106,CONTINENTAL,BANCO,91234.14,12165.86,180,8.20,117800.00,20230811
20190118,NCMV,LIMA,LIMA,ATE,150103,CONTINENTAL,BANCO,63076.92,90000.00,120,8.60,168500.00,20230811
20190118,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,99990.00,32110.00,240,9.99,145000.00,20230811
20190118,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,67177.21,9362.70,240,9.00,93627.00,20230811
20190118,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,70961.54,9800.00,240,8.50,98000.00,20230811
20190118,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,70701.92,9770.00,240,8.50,97700.00,20230811
